property_id,host_id,country_code,property_type,room_type,price,security_deposit,cleaning_fee,accommodates,bedrooms,beds,bathrooms,number_of_reviews,review_scores_rating
PID_03218,17374344,TR,Apartment,Private room,137,0,100,2,1,1,1,0,NA
PID_03219,10548519,US,House,Entire home/apt,776,NA,491,6,3,3,2,0,NA
PID_03220,172875552,ES,Apartment,Private room,65,200,40,2,1,1,1,9,98
PID_03221,64515600,ES,Apartment,Entire home/apt,55,NA,NA,6,2,4,2,0,NA
PID_03222,158889535,PT,House,Private room,15,NA,5,1,1,1,1,0,NA
PID_03223,192284066,PT,Apartment,Entire home/apt,70,NA,20,4,1,2,1,10,100
PID_03224,158889535,PT,House,Private room,13,NA,8,1,1,1,1,1,20
PID_03225,29872464,CA,Townhouse,Private room,55,150,0,2,1,1,1,0,NA
PID_03226,9051298,US,Apartment,Shared room,100,200,100,2,1,1,1,0,NA
PID_03227,199939219,CA,Apartment,Private room,46,200,15,2,1,1,1,0,NA
PID_03228,64282509,CA,Apartment,Entire home/apt,75,300,10,4,2,4,1,18,94
PID_03229,198910828,BR,Apartment,Entire home/apt,798,1000,400,10,3,10,2.5,1,40
PID_03230,188628513,AU,Boutique hotel,Private room,249,NA,NA,2,1,1,1,2,100
PID_03231,13620608,AU,Villa,Private room,85,0,20,3,2,2,4,3,93
PID_03232,13626902,AU,Apartment,Entire home/apt,119,500,25,2,1,1,1,0,NA
PID_03233,1630185,PT,Apartment,Entire home/apt,55,0,15,3,2,2,1,4,80
PID_03234,199376710,PT,Apartment,Entire home/apt,85,NA,NA,2,1,1,1,1,100
PID_03235,142982314,PT,Apartment,Entire home/apt,72,300,NA,4,2,2,1,1,80
PID_03236,200202895,ES,Apartment,Entire home/apt,120,NA,NA,7,4,6,2,0,NA
PID_03237,170993475,PT,Apartment,Entire home/apt,99,NA,NA,2,1,1,1,3,100
PID_03238,200443140,ES,Apartment,Entire home/apt,35,600,0,4,3,3,1,0,NA
PID_03239,193882339,TR,House,Private room,158,NA,NA,2,1,2,1,2,70
PID_03240,200599622,PT,Apartment,Entire home/apt,38,500,27,3,1,1,1,13,88
PID_03241,62663709,PT,Apartment,Entire home/apt,70,0,25,6,3,3,2,10,82
PID_03242,192545219,TR,Apartment,Private room,264,0,26,2,1,3,2,0,NA
PID_03243,1399419,TR,Apartment,Private room,132,NA,NA,1,1,1,1,0,NA
PID_03244,99206209,TR,Apartment,Entire home/apt,195,432,0,6,2,3,1,13,92
PID_03245,13668412,US,House,Entire home/apt,250,NA,NA,2,1,2,1,208,98
PID_03246,147880691,TR,Apartment,Entire home/apt,127,NA,NA,3,1,2,1,4,90
PID_03247,3383921,AU,Bungalow,Private room,38,NA,0,2,1,2,1,3,100
PID_03248,71738648,CA,Apartment,Private room,46,0,8,2,1,1,1,2,90
PID_03249,13907857,PT,House,Entire home/apt,80,NA,NA,4,0,2,1,15,86
PID_03250,43777889,CA,Apartment,Entire home/apt,68,0,30,2,0,1,1,46,100
PID_03251,89293662,CN,Apartment,Entire home/apt,620,0,39,5,2,3,1,0,NA
PID_03252,58140932,PT,Apartment,Entire home/apt,59,0,19,4,2,3,1,18,94
PID_03253,67054724,PT,Apartment,Entire home/apt,60,0,10,3,1,3,1,18,91
PID_03254,71506208,PT,Apartment,Entire home/apt,46,0,25,4,1,1,1,36,97
PID_03255,50497814,HK,Apartment,Private room,447,NA,NA,2,0,1,1,0,NA
PID_03256,8823346,CA,Apartment,Private room,64,132,30,2,1,1,1,8,100
PID_03257,21151187,AU,Apartment,Entire home/apt,90,0,100,2,1,1,1,6,93
PID_03258,47329976,TR,Apartment,Private room,237,596,119,4,2,2,1,1,100
PID_03259,144775738,ES,Apartment,Entire home/apt,130,0,30,6,3,5,2,0,NA
PID_03260,201564456,PT,Apartment,Entire home/apt,80,NA,NA,4,1,2,1,1,100
PID_03261,12979998,BR,Apartment,Entire home/apt,160,384,150,4,1,1,1,112,95
PID_03262,29221136,PT,Condominium,Entire home/apt,50,0,15,3,0,2,1,45,95
PID_03263,13728386,ES,Apartment,Private room,28,0,20,1,1,1,1,40,93
PID_03264,81768700,CA,Apartment,Entire home/apt,89,300,45,4,1,1,1,2,80
PID_03265,66039372,BR,Apartment,Entire home/apt,228,0,172,4,1,2,1,8,95
PID_03266,13733426,TR,Apartment,Entire home/apt,385,NA,NA,4,NA,3,1,14,90
PID_03267,198185552,AU,Apartment,Entire home/apt,135,150,50,7,2,4,2,78,93
PID_03268,9559245,BR,Apartment,Entire home/apt,179,900,200,2,1,1,1,56,98
PID_03269,2303079,CA,Condominium,Entire home/apt,90,1000,100,4,1,2,1,15,95
PID_03270,70933,BR,Loft,Private room,2007,2112,211,14,4,8,4,0,NA
PID_03271,995483,TR,Apartment,Private room,79,NA,NA,1,1,1,1,3,100
PID_03272,199728524,PT,House,Entire home/apt,130,NA,NA,4,1,2,1,17,99
PID_03273,38722578,CA,Apartment,Entire home/apt,81,NA,30,6,2,3,1,53,94
PID_03274,13404262,BR,Apartment,Entire home/apt,380,4223,359,6,3,4,3.5,1,100
PID_03275,6315448,HK,Apartment,Entire home/apt,769,39228,0,2,1,1,1,2,100
PID_03276,130922896,TR,Apartment,Entire home/apt,295,1191,214,6,2,3,1,19,96
PID_03277,4846938,ES,Apartment,Private room,16,0,0,1,1,1,1,18,93
PID_03278,189891310,PT,Apartment,Entire home/apt,41,0,25,4,1,3,1,49,93
PID_03279,163388027,CN,Serviced apartment,Entire home/apt,447,NA,41,4,1,2,1,7,97
PID_03280,97240131,HK,Apartment,Entire home/apt,283,1000,NA,2,0,1,1,0,NA
PID_03281,196136739,HK,Apartment,Private room,424,785,100,2,1,1,1,26,95
PID_03282,195942000,ES,Hostel,Private room,45,NA,NA,2,1,1,2,4,90
PID_03283,24070165,TR,Apartment,Private room,74,NA,NA,2,1,1,1,5,88
PID_03284,198797265,HK,Apartment,Private room,251,11000,100,1,1,1,1,15,92
PID_03285,63028156,AU,Apartment,Entire home/apt,141,NA,130,5,2,2,1,26,98
PID_03286,184577,ES,Loft,Entire home/apt,30,600,84,1,1,1,1,1,100
PID_03287,66055808,CA,Apartment,Entire home/apt,56,344,51,4,1,2,1,11,91
PID_03288,24623385,PT,Apartment,Entire home/apt,69,NA,15,6,3,5,1,27,96
PID_03289,162900701,CA,Apartment,Private room,25,0,25,2,1,1,2,22,92
PID_03290,199703327,TR,Casa particular (Cuba),Private room,79,NA,NA,2,1,1,1,0,NA
PID_03291,29404759,CA,Apartment,Private room,35,200,8,2,1,1,1,6,100
PID_03292,12233577,BR,Apartment,Entire home/apt,399,NA,NA,2,1,1,2,0,NA
PID_03293,159283889,TR,Hostel,Private room,105,NA,NA,1,0,1,1,16,79
PID_03294,203218939,TR,Serviced apartment,Private room,200,NA,NA,4,2,3,1,0,NA
PID_03295,21066789,AU,Apartment,Private room,95,500,0,2,1,2,1,58,98
PID_03296,113020313,ES,Apartment,Entire home/apt,200,0,40,4,2,0,2,5,100
PID_03297,203061014,BR,Apartment,Entire home/apt,500,NA,NA,6,3,4,2,4,100
PID_03298,51120203,HK,Apartment,Entire home/apt,1719,NA,300,2,1,1,1,5,96
PID_03299,173397399,ES,Loft,Private room,45,NA,NA,2,1,1,1,25,96
PID_03300,15554002,PT,Apartment,Entire home/apt,34,0,15,4,1,2,1,27,99
PID_03301,203396108,US,Condominium,Entire home/apt,188,0,125,6,2,3,2,29,100
PID_03302,195874836,US,House,Entire home/apt,331,500,617,6,3,3,2,0,NA
PID_03303,4459553,ES,Apartment,Entire home/apt,700,200,120,7,3,4,2,4,70
PID_03304,4459553,ES,Apartment,Entire home/apt,600,300,120,6,2,4,2,5,88
PID_03305,6684297,HK,Apartment,Entire home/apt,1287,2000,300,8,3,6,1,21,87
PID_03306,203160550,HK,House,Private room,228,NA,NA,2,1,1,1,14,93
PID_03307,13853301,US,Apartment,Entire home/apt,85,300,120,8,2,3,2,41,96
PID_03308,203791609,TR,Apartment,Private room,148,NA,NA,2,1,1,1,0,NA
PID_03309,151950988,ES,Apartment,Private room,22,NA,NA,1,1,1,1,3,93
PID_03310,16922131,PT,Apartment,Entire home/apt,49,0,0,2,1,1,1.5,0,NA
PID_03311,15262785,HK,Apartment,Entire home/apt,1586,NA,NA,9,3,3,2,6,80
PID_03312,13879827,AU,Apartment,Private room,70,250,40,1,1,1,1,17,99
PID_03313,204247340,PT,Apartment,Entire home/apt,70,100,15,3,2,2,1,17,94
PID_03314,43072472,TR,Apartment,Entire home/apt,279,0,100,3,1,2,1,7,94
PID_03315,204459959,TR,Apartment,Entire home/apt,169,480,85,4,1,3,1,11,96
PID_03316,2631251,TR,Apartment,Entire home/apt,216,5273,211,4,1,1,1,12,97
PID_03317,204535584,ES,Apartment,Private room,29,90,20,2,1,1,1.5,20,100
PID_03318,204735984,CA,Apartment,Entire home/apt,110,403,94,4,2,2,2,1,NA
PID_03319,204752411,ES,Apartment,Entire home/apt,95,0,45,6,3,3,2,34,94
PID_03320,204779377,US,Condominium,Entire home/apt,439,300,199,6,2,3,1,3,100
PID_03321,19174585,PT,House,Entire home/apt,290,500,50,8,4,4,3.5,0,NA
PID_03322,116604787,PT,Apartment,Entire home/apt,50,NA,25,3,1,2,1,10,92
PID_03323,205035495,TR,Loft,Entire home/apt,174,0,150,2,1,4,1,3,90
PID_03324,1467448,TR,Apartment,Entire home/apt,211,1582,NA,4,2,3,1,20,95
PID_03325,204022302,PT,Loft,Entire home/apt,80,0,15,4,1,2,1,0,NA
PID_03326,83902401,CA,Apartment,Entire home/apt,225,500,86,2,1,1,1,12,100
PID_03327,204568038,TR,Apartment,Entire home/apt,538,NA,NA,6,2,3,1,0,NA
PID_03328,107364289,BR,Bed and breakfast,Private room,791,371,NA,3,1,1,1,0,NA
PID_03329,5614931,ES,Serviced apartment,Entire home/apt,90,200,0,4,1,2,1,3,93
PID_03330,1402817,US,Apartment,Entire home/apt,88,200,50,2,1,1,1,7,97
PID_03331,205439415,PT,Apartment,Entire home/apt,80,0,0,2,1,1,1,5,100
PID_03332,12511213,US,Apartment,Private room,90,250,100,2,1,1,1,1,NA
PID_03333,13968035,ES,Apartment,Private room,25,0,10,2,1,1,2,259,84
PID_03334,14073997,ES,Apartment,Private room,88,300,55,4,2,2,1,12,98
PID_03335,12243051,CA,Apartment,Entire home/apt,115,400,85,4,1,2,1,8,89
PID_03336,33917468,CA,Condominium,Entire home/apt,81,0,0,2,1,1,1,6,100
PID_03337,199379441,ES,Apartment,Private room,50,100,25,5,2,4,1,29,94
PID_03338,206108119,TR,House,Private room,158,NA,NA,2,0,2,1,0,NA
PID_03339,190466429,TR,Villa,Shared room,649,NA,NA,4,1,5,1,0,NA
PID_03340,206174704,PT,Apartment,Entire home/apt,55,200,20,2,1,1,1,3,93
PID_03341,186420019,CA,Loft,Entire home/apt,212,NA,55,7,1,4,2,19,95
PID_03342,186420019,CA,Serviced apartment,Entire home/apt,215,NA,38,7,2,4,1,19,78
PID_03343,25987360,CA,Apartment,Private room,78,NA,0,2,1,1,1,3,100
PID_03344,178651339,CA,Condominium,Private room,40,0,NA,4,1,1,1,6,80
PID_03345,19736572,CA,Apartment,Private room,30,0,20,2,1,1,1,7,100
PID_03346,206340918,ES,Apartment,Private room,90,NA,NA,2,1,1,1,1,100
PID_03347,206364535,TR,Hotel,Private room,127,NA,NA,16,15,2,1,2,60
PID_03348,3039107,ES,Apartment,Entire home/apt,68,150,75,5,2,3,1,79,87
PID_03349,204225996,ES,Apartment,Private room,33,0,0,2,1,1,1,1,80
PID_03350,204843010,PT,House,Private room,70,0,25,2,1,1,1,0,NA
PID_03351,13980442,US,House,Entire home/apt,420,500,350,16,6,9,3,93,92
PID_03352,67764671,ES,Loft,Entire home/apt,78,0,35,3,0,1,1,0,NA
PID_03353,5070279,PT,House,Entire home/apt,85,200,65,4,2,2,2,3,100
PID_03354,49093883,CA,Apartment,Private room,101,NA,NA,2,1,1,1.5,4,95
PID_03355,200300026,AU,Serviced apartment,Private room,129,200,NA,1,1,1,1,1,100
PID_03356,14040009,CA,Apartment,Entire home/apt,50,NA,20,2,0,1,1,1,100
PID_03357,81752212,TR,Villa,Entire home/apt,406,NA,NA,4,3,4,1,1,20
PID_03358,158869975,HK,Apartment,Entire home/apt,997,NA,NA,2,0,1,1,5,80
PID_03359,195869416,US,Boutique hotel,Entire home/apt,199,NA,NA,4,1,2,1,3,80
PID_03360,10397819,AU,Apartment,Entire home/apt,129,300,300,4,2,2,1,2,100
PID_03361,98294709,AU,Guesthouse,Entire home/apt,139,200,50,4,2,3,1,16,99
PID_03362,6055938,US,Apartment,Entire home/apt,200,500,150,2,1,1,1,33,99
PID_03363,14063611,US,Bed and breakfast,Private room,145,NA,NA,2,1,1,1,17,96
PID_03364,16922131,PT,Serviced apartment,Entire home/apt,49,0,0,2,1,1,1.5,1,100
PID_03365,207180226,CA,Apartment,Private room,39,0,0,1,1,1,1,4,100
PID_03366,70106610,AU,House,Private room,50,NA,NA,2,1,1,2,1,100
PID_03367,50692726,AU,Guest suite,Private room,31,NA,NA,1,1,1,1,0,NA
PID_03368,207294749,TR,Apartment,Entire home/apt,269,NA,149,4,2,2,1,0,NA
PID_03369,158938937,HK,Cottage,Entire home/apt,667,NA,0,2,0,1,1,0,NA
PID_03370,12620823,CA,Apartment,Entire home/apt,81,600,75,4,2,2,1,1,100
PID_03371,207376674,PT,Condominium,Entire home/apt,60,100,15,4,2,2,1,7,94
PID_03372,204967151,TR,Apartment,Private room,63,0,0,1,1,1,1,6,100
PID_03373,36951270,AU,House,Private room,55,NA,NA,2,1,1,1,0,NA
PID_03374,140258051,PT,Apartment,Entire home/apt,35,100,20,2,1,1,1,4,90
PID_03375,107066769,AU,Apartment,Entire home/apt,289,0,100,8,2,4,2,12,100
PID_03376,15938096,US,House,Entire home/apt,425,400,425,8,4,5,3,2,90
PID_03377,4106244,BR,Serviced apartment,Entire home/apt,149,2000,180,4,1,1,1,1,100
PID_03378,127701734,ES,Apartment,Entire home/apt,39,NA,50,4,1,3,1,0,NA
PID_03379,208006522,TR,Apartment,Shared room,105,NA,0,3,1,3,1,1,80
PID_03380,35513479,BR,Serviced apartment,Entire home/apt,231,0,80,4,1,2,1,4,100
PID_03381,9378120,AU,Guesthouse,Entire home/apt,166,0,0,2,0,1,1,9,100
PID_03382,25025613,CA,Apartment,Entire home/apt,150,200,50,4,2,3,1,2,100
PID_03383,207869374,BR,Apartment,Private room,201,NA,NA,2,1,1,1,0,NA
PID_03384,64389473,TR,Apartment,Private room,163,NA,45,2,1,1,1,2,100
PID_03385,13845984,PT,Loft,Entire home/apt,30,NA,NA,2,1,1,1,402,95
PID_03386,203907559,ES,Apartment,Private room,45,100,0,2,1,1,1,8,83
PID_03387,196136739,HK,Apartment,Private room,550,785,100,2,1,1,1,25,93
PID_03388,208088163,TR,Apartment,Entire home/apt,248,NA,NA,1,1,1,1,0,NA
PID_03389,9565852,AU,Apartment,Entire home/apt,125,300,140,2,1,2,1,1,100
PID_03390,208188782,HK,Apartment,Entire home/apt,848,3000,450,3,1,1,1,8,90
PID_03391,39146773,CA,Apartment,Entire home/apt,60,NA,8,2,1,1,1,0,NA
PID_03392,122131447,HK,Serviced apartment,Private room,11681,NA,NA,2,1,1,1,5,84
PID_03393,206874496,ES,Apartment,Private room,35,NA,NA,3,1,3,1,9,78
PID_03394,208274847,CA,Townhouse,Entire home/apt,48,NA,NA,4,2,2,2,0,NA
PID_03395,204688591,HK,Tiny house,Private room,1201,NA,NA,9,2,4,2,1,80
PID_03396,14861546,HK,Serviced apartment,Entire home/apt,283,3900,240,1,0,1,0,0,NA
PID_03397,208448861,TR,Serviced apartment,Entire home/apt,401,NA,NA,4,2,1,1,1,NA
PID_03398,208508187,CA,Apartment,Private room,35,0,10,3,0,2,1,2,70
PID_03399,32540834,TR,Condominium,Entire home/apt,364,0,264,4,1,1,1,4,90
PID_03400,201254392,ES,Apartment,Entire home/apt,290,NA,NA,6,3,6,2,0,NA
PID_03401,9938700,HK,Apartment,Private room,447,NA,NA,1,1,1,1,2,100
PID_03402,208665840,HK,Apartment,Private room,322,NA,NA,1,0,1,1,1,100
PID_03403,157203523,BR,Apartment,Entire home/apt,101,450,150,4,1,4,1,0,NA
PID_03404,208728864,PT,Loft,Entire home/apt,78,0,0,4,1,1,1,0,NA
PID_03405,183333457,ES,Apartment,Private room,19,150,10,2,1,1,1,23,91
PID_03406,3761118,CA,Apartment,Private room,81,0,30,2,1,1,1,6,83
PID_03407,208654720,TR,Apartment,Entire home/apt,211,0,0,4,1,2,1,8,97
PID_03408,49819978,PT,Apartment,Entire home/apt,50,0,15,3,1,2,1,2,100
PID_03409,196233282,CA,Apartment,Entire home/apt,81,150,30,8,2,4,1,54,94
PID_03410,183573132,TR,Villa,Entire home/apt,1055,NA,NA,9,5,6,6,0,NA
PID_03411,14163413,BR,Apartment,Entire home/apt,671,500,150,8,2,4,2,1,100
PID_03412,159283889,TR,Hostel,Private room,237,NA,NA,6,0,6,1,0,NA
PID_03413,14170731,BR,Apartment,Private room,500,NA,NA,2,1,2,1,0,NA
PID_03414,1447168,US,Apartment,Entire home/apt,130,100,65,2,1,1,1,23,96
PID_03415,205710451,CA,Apartment,Private room,46,0,25,3,1,1,1,4,100
PID_03416,50174640,AU,Townhouse,Entire home/apt,105,0,35,2,1,1,1,36,94
PID_03417,207011572,HK,Apartment,Entire home/apt,879,1500,400,12,2,7,1,19,84
PID_03418,161472920,CA,House,Private room,20,NA,12,2,1,1,1,21,99
PID_03419,206788861,AU,Apartment,Entire home/apt,250,0,69,4,2,2,1.5,8,100
PID_03420,148339641,ES,Apartment,Private room,45,0,25,4,3,4,2,0,NA
PID_03421,1866728,US,Apartment,Shared room,70,100,25,1,1,1,1,207,96
PID_03422,155900977,TR,Apartment,Private room,127,0,0,2,2,2,1,0,NA
PID_03423,166553539,TR,Apartment,Entire home/apt,295,0,179,2,1,2,1,1,100
PID_03424,209785904,ES,Apartment,Private room,60,NA,50,2,1,1,1,6,97
PID_03425,209833434,AU,Apartment,Entire home/apt,145,0,95,4,1,2,1,15,93
PID_03426,202690717,TR,Apartment,Entire home/apt,248,0,100,4,1,4,1,1,100
PID_03427,151759701,TR,Apartment,Private room,148,527,79,2,1,1,1,2,100
PID_03428,2228036,PT,Apartment,Entire home/apt,85,200,31,6,2,4,2,0,NA
PID_03429,22208825,PT,Apartment,Private room,42,NA,NA,3,1,2,2,2,90
PID_03430,193559618,AU,House,Entire home/apt,350,1000,225,5,2,2,1,3,93
PID_03431,210080941,PT,Apartment,Entire home/apt,66,0,0,4,0,2,1,0,NA
PID_03432,203231870,CA,Apartment,Entire home/apt,39,200,49,2,1,1,1,0,NA
PID_03433,118036031,US,Resort,Private room,470,0,0,8,2,4,2,6,100
PID_03434,196643707,US,House,Entire home/apt,2060,2000,475,6,3,3,3,0,NA
PID_03435,210206638,US,Resort,Private room,700,NA,NA,6,2,2,2,0,NA
PID_03436,124191952,AU,House,Private room,70,200,NA,2,1,2,1.5,1,100
PID_03437,3090841,TR,Apartment,Entire home/apt,496,0,0,6,2,3,1,0,NA
PID_03438,156409670,HK,Serviced apartment,Entire home/apt,597,0,100,2,0,1,1,0,NA
PID_03439,135688380,US,Condominium,Entire home/apt,175,250,150,4,2,2,2,7,100
PID_03440,179663253,CA,Apartment,Entire home/apt,170,0,55,6,2,4,1,3,100
PID_03441,10689960,HK,Apartment,Entire home/apt,526,0,69,2,0,1,1,3,100
PID_03442,210455174,TR,House,Entire home/apt,211,NA,NA,3,2,3,1,0,NA
PID_03443,39119659,TR,Apartment,Private room,100,0,0,3,1,2,1.5,4,100
PID_03444,14233772,TR,Apartment,Private room,58,0,0,2,2,4,1,1,NA
PID_03445,81876389,BR,Apartment,Entire home/apt,179,NA,175,3,1,2,1,0,NA
PID_03446,30907275,PT,Apartment,Entire home/apt,70,150,20,3,1,1,1,3,93
PID_03447,195621596,ES,Apartment,Private room,35,300,15,2,1,1,1,7,97
PID_03448,97240131,HK,Apartment,Private room,220,1000,NA,2,1,1,1,0,NA
PID_03449,1456277,US,House,Private room,69,0,30,1,1,1,1.5,54,98
PID_03450,318040,CA,Apartment,Entire home/apt,600,250,65,8,2,4,2.5,7,91
PID_03451,1649953,AU,Apartment,Private room,100,0,70,2,1,1,1,10,100
PID_03452,142310390,CA,Apartment,Entire home/apt,160,0,60,6,2,2,1,5,92
PID_03453,183975343,US,Boutique hotel,Private room,249,NA,100,4,1,1,1,0,NA
PID_03454,113874,AU,House,Entire home/apt,264,1000,250,4,2,3,1,0,NA
PID_03455,211074794,TR,Condominium,Private room,179,NA,89,3,1,2,1,1,60
PID_03456,4059069,BR,Apartment,Entire home/apt,4103,NA,NA,4,1,2,1,0,NA
PID_03457,128603006,PT,Apartment,Entire home/apt,47,100,25,4,0,1,1,7,97
PID_03458,204367699,HK,Hotel,Private room,2999,NA,NA,2,1,1,1,0,NA
PID_03459,16891380,ES,Apartment,Entire home/apt,80,200,70,7,3,4,2,31,97
PID_03460,210994420,PT,Apartment,Entire home/apt,80,0,20,3,1,1,1,3,100
PID_03461,58479415,CA,Apartment,Private room,110,NA,NA,3,1,2,1,1,100
PID_03462,194114063,ES,Apartment,Entire home/apt,120,150,50,4,3,3,1,1,100
PID_03463,153745488,PT,Apartment,Entire home/apt,46,0,15,2,0,1,1,1,100
PID_03464,114725227,US,Guest suite,Entire home/apt,250,500,275,6,3,3,2,18,100
PID_03465,205750207,CA,Bed and breakfast,Private room,70,NA,NA,2,1,1,1,5,88
PID_03466,1172448,US,House,Private room,80,100,50,2,1,1,1,259,94
PID_03467,130840815,HK,Serviced apartment,Private room,557,NA,NA,3,1,2,1,1,20
PID_03468,35243592,ES,Apartment,Private room,24,100,10,2,1,1,2,3,73
PID_03469,5004868,US,Condominium,Entire home/apt,240,0,200,9,2,5,2,1,100
PID_03470,186973774,US,House,Entire home/apt,413,299,375,10,3,6,3,8,94
PID_03471,21351250,TR,Apartment,Entire home/apt,1186,NA,NA,8,4,1,1,0,NA
PID_03472,210918465,HK,Apartment,Entire home/apt,801,NA,NA,2,1,1,1,1,NA
PID_03473,182744926,CN,Apartment,Private room,408,800,57,2,1,1,1,10,98
PID_03474,21351250,TR,Apartment,Private room,4761,NA,NA,16,7,1,1,0,NA
PID_03475,208411233,TR,Serviced apartment,Private room,95,0,0,4,1,2,2,8,98
PID_03476,185039027,TR,Apartment,Private room,63,NA,50,1,1,1,1,1,NA
PID_03477,51198195,TR,Apartment,Private room,79,NA,35,1,1,1,0,5,100
PID_03478,172356869,US,Guest suite,Entire home/apt,135,300,130,2,0,1,1,17,94
PID_03479,212211143,PT,Apartment,Entire home/apt,52,NA,NA,3,3,3,2,0,NA
PID_03480,39140062,TR,Townhouse,Private room,142,0,60,8,2,4,1,3,100
PID_03481,212390474,US,House,Entire home/apt,30,NA,5,2,0,1,1,31,96
PID_03482,37189180,ES,Apartment,Entire home/apt,99,0,30,4,2,3,1,11,91
PID_03483,12730028,PT,Apartment,Entire home/apt,59,0,59,7,2,3,2,0,NA
PID_03484,189206652,US,Condominium,Entire home/apt,245,0,180,6,2,3,2,2,90
PID_03485,53224329,CA,Apartment,Entire home/apt,20,500,65,2,0,1,1,8,100
PID_03486,56095116,US,Apartment,Entire home/apt,110,NA,105,4,1,1,1,20,99
PID_03487,14399467,US,Apartment,Entire home/apt,120,200,80,3,0,1,1,89,91
PID_03488,164745277,TR,Apartment,Entire home/apt,179,0,0,4,2,2,1,4,100
PID_03489,84317210,TR,Serviced apartment,Private room,69,0,0,1,1,1,1,8,85
PID_03490,197786716,CA,Condominium,Entire home/apt,81,599,69,4,2,2,2,1,100
PID_03491,26061215,HK,Condominium,Entire home/apt,918,1000,220,4,1,2,1,6,97
PID_03492,209446475,TR,Apartment,Private room,248,NA,NA,2,1,1,1,3,73
PID_03493,13105863,AU,House,Entire home/apt,571,1000,300,9,4,5,3,5,96
PID_03494,185014256,TR,Aparthotel,Private room,290,NA,NA,3,1,1,1,0,NA
PID_03495,213105052,ES,Serviced apartment,Entire home/apt,69,2000,60,5,3,4,2,0,NA
PID_03496,31963775,TR,Serviced apartment,Entire home/apt,232,NA,90,3,2,3,1,1,100
PID_03497,179663253,CA,Apartment,Entire home/apt,250,0,50,6,2,4,2,1,100
PID_03498,108807847,TR,Apartment,Private room,148,NA,NA,1,2,1,1,0,NA
PID_03499,175776759,AU,Apartment,Entire home/apt,109,200,90,2,1,1,1,4,90
PID_03500,185277937,HK,Hostel,Shared room,141,NA,50,1,1,1,2,21,93
PID_03501,85627110,TR,Serviced apartment,Entire home/apt,100,0,0,2,0,1,1,6,83
PID_03502,206467291,TR,Apartment,Private room,95,NA,NA,1,1,1,1,0,NA
PID_03503,20446616,TR,Serviced apartment,Entire home/apt,100,0,57,4,1,4,1,17,93
PID_03504,213326766,CA,Condominium,Entire home/apt,64,NA,NA,4,2,2,1,2,20
PID_03505,14468469,BR,Condominium,Entire home/apt,798,1000,50,5,3,4,3,0,NA
PID_03506,134933123,ES,Apartment,Private room,35,NA,40,2,1,1,1,12,95
PID_03507,108986794,US,Condominium,Entire home/apt,244,300,270,6,2,2,2,1,80
PID_03508,213557263,US,Condominium,Entire home/apt,331,NA,366,6,2,3,2,0,NA
PID_03509,213722172,TR,Hotel,Private room,833,0,0,1,1,1,1,0,NA
PID_03510,199163754,TR,Apartment,Private room,95,614,0,2,1,1,1,4,100
PID_03511,213966197,ES,Apartment,Private room,20,NA,NA,1,1,1,1,6,92
PID_03512,69277208,US,House,Entire home/apt,120,500,60,4,2,2,1.5,11,98
PID_03513,153547026,CA,Apartment,Entire home/apt,64,NA,NA,2,1,1,1,0,NA
PID_03514,159534495,US,Condominium,Entire home/apt,159,200,120,4,1,1,1,15,99
PID_03515,213073077,AU,Apartment,Entire home/apt,151,500,150,4,2,2,1,3,100
PID_03516,132752106,TR,Apartment,Private room,79,NA,NA,2,1,1,1,0,NA
PID_03517,209472118,HK,Apartment,Private room,290,NA,NA,1,1,1,1,1,20
PID_03518,14857593,TR,Apartment,Private room,142,0,0,2,1,2,1,0,NA
PID_03519,3845493,CA,Apartment,Entire home/apt,60,NA,NA,2,0,1,1,1,100
PID_03520,20397630,HK,Apartment,Shared room,79,NA,NA,1,1,1,1,0,NA
PID_03521,214169852,CA,Condominium,Private room,55,0,25,2,1,1,1,1,100
PID_03522,166183091,HK,Hostel,Private room,353,NA,NA,2,1,1,1,11,96
PID_03523,168079683,HK,House,Private room,879,0,0,4,0,2,1,11,93
PID_03524,35099620,US,Condominium,Entire home/apt,135,200,85,4,1,2,1,16,94
PID_03525,99254174,PT,Guest suite,Shared room,17,NA,NA,1,1,1,1,4,100
PID_03526,4814567,ES,Loft,Entire home/apt,250,250,150,6,3,4,2,10,94
PID_03527,209780663,TR,Apartment,Entire home/apt,749,0,0,10,3,10,3,3,100
PID_03528,47101000,CA,Apartment,Private room,30,200,7,2,1,1,1,2,100
PID_03529,12275052,AU,Cabin,Private room,55,250,NA,1,1,1,1,86,98
PID_03530,12935418,US,House,Private room,69,100,25,1,1,1,1,1,100
PID_03531,5815616,US,House,Private room,74,0,40,4,2,2,1,18,99
PID_03532,184089964,PT,Apartment,Entire home/apt,40,100,10,4,1,2,1,20,100
PID_03533,18699046,HK,Apartment,Entire home/apt,699,NA,NA,2,1,1,1,1,100
