text,source,brand,doc_id
Would be a fantastic app but there are just so many bugs. Not only do none of the articles in my feed ever load (error message Connection Error always appears) but just earlier I had the whole app crash on the last exercise of a 30 minute intense workout and now it is not recorded as ever being done - not in the NTC app itself nor in the Apple Watch app. Wish these things could be smoothed out because it is a great app otherwise. Though I do wish more elements could be available outside the US. That just seems unnecessarily Americanised - time to catch up with the times.,App Store (AU),Nike,5789205879.0
hat auf Anhieb funktioniert. Top.,App Store (DE),Under Armour,578945285.0
"40% of Adidas in lock down! Yaaasss 🙋

Great app, Wishlist and filters made the difference!!",App Store (AU),Adidas,5790417319.0
Easy to use. Great service.,App Store (AU),Adidas,5790671330.0
The performance and design of the app is fantastic. Plenty of deals. I love adidas. The only one thing I can complain about is that there is no Afterpay payment option on the app but there is Paypal. You have to use the web if you want to use Afterpay. So I will give a 4 instead of 5.,App Store (AU),Adidas,5793502567.0
Very good app,App Store (AU),Adidas,5793639604.0
"I have an Australian music podcast (Tight Forty Five) , where I interview original musicians at the top of their game. I only wear retro adidas tracksuits in my interviews and it’s really become part of my identity and listeners and guest remember me as that guy who wears the matching adidas tracksuit!!",App Store (AU),Adidas,5794989622.0
Vraiment mon application de sport préférée ;),App Store (CH),Nike,5796807872.0
"Insane discount’s, couldn’t resist. 
Love the app and member benefits.",App Store (AU),Adidas,5799275598.0
Regional prices after payment with good discounts.,App Store (AU),Adidas,5799623718.0
Worked really well,App Store (CA),Under Armour,5801704263.0
Other apps provide cadence and climb for free,App Store (CA),Under Armour,5801855714.0
!,App Store (CH),Under Armour,580190946.0
"Always a great fit, excellent service and quality",App Store (AU),Adidas,5802785268.0
So easy and convenient,App Store (AU),Adidas,5803182277.0
Great app!!! Helps me know how useful it is to walk to work,App Store (CH),Under Armour,580504562.0
Thanks Nike for an awesome app,App Store (AU),Nike,5811753691.0
"The Nike Training Club app is awesome. It's  easy to follow instructions, challenging and has a variety of exercises to choose from. 💪🏼👍🏼",App Store (AU),Nike,5816799486.0
This app has been great for tracking my run. DEFINITELY RECOMMEND,App Store (CA),Under Armour,5821216504.0
"The best one there is on the market. It’s all free and the workouts are amazing - simple to follow, well recorded and best of all it’s free! You can create plans for your own goals (get leaner, lose weight etc.) and I could not recommend it anymore. As a mum, it’s awesome to be able to dedicate even just 30 mins to myself and the Nike Training App helps me do it! No excuses!",App Store (AU),Nike,5823351965.0
Also ich benutze es jetzt seit zwei Monate und bin sehr zufrieden mit Map My Ran weil es sehr zuverlässig und genau ist!,App Store (DE),Under Armour,582496157.0
Love the app. 2 things I'd love to be able to d: 1.toggle between kms & miles with less clicks. 2. Set my own walk/run interval plan so I can reduce the # of apps I have open.,App Store (CA),Under Armour,5825974869.0
Appli tres complete,App Store (FR),Under Armour,582702891.0
I use all the apps in the family from underarmour but I am frustrated at how often the distance/ speed is inaccurate. Today it had me running 1 km in 2 minutes when I normally do 1km in about 6min 30 seconds. It’s hard to use this to properly improve when this happens all the time.,App Store (AU),Under Armour,5827031633.0
I started using this app 3 months ago when trading for a half marathon. I use Nike run club for the training program and it recommended 1 workout a week from NTC. I completed my race and now use this app more than NRC as I’m stuck inside now with isolating. I can do this inside or in backyard - am loving it.,App Store (AU),Nike,5828454965.0
I don’t really review apps but this app deserve a 5 star good stuff Nike,App Store (AU),Nike,5828616533.0
Best running app av personally used,App Store (GB),Under Armour,5828788456.0
Great app! Only thing is Afterpay needs to be added in the checkout,App Store (AU),Adidas,5828857284.0
"My wife and I started using this app as we’ve just started running more frequently than usual. 
Was great for a few weeks as it helped give an accurate measure on how far we are actually running. Watching our pace improve was really helpful to. 
Unfortunately on our last few runs we’ve ran into problems. The App shows we have run different routes to the one’s we have actually ran. 
The routes are coming out at completely different distances. One particular route we run is around 3kms one day then 5kms another day. Bit of a shame. 

Will stuck with it for a few days then maybe try another running app!",App Store (GB),Under Armour,5829193460.0
"I love this app. It’s getting me through this isolation time, doing the 6 week plan. The instructions are clear and it all feels very organised and well thought out. I feel good. Hope there are more plans/programs added so that I can continue doing them!",App Store (AU),Nike,5829387385.0
Too many ads on app!!,App Store (CA),Under Armour,5829690801.0
"Always gone for walks from a very young age, I like this app it’s interesting to review your route and distance. 😊",App Store (GB),Under Armour,5830249097.0
Great run today 👌,App Store (GB),Under Armour,5830269064.0
32 mins to run 2.3k?  Distance measures way off!!,App Store (GB),Under Armour,5830684109.0
"Let me start with thanking Nike for making the premium a free service during this COVID-19 situation. 

I was skeptical before using it. Being locked down at home and I gave it a try and I realised its structured well to cater for people with all fitness level and with or without equipment. I recommended this to my friends and they all are enjoying it as much as I do. We actually do it as a virtual group at the same time.

1 improvement (hence 4 stars, its actually 4.75 stars from me😊) and 1 feature request from me.

Improvement: the beep sound at to end a exercise needs to be more loud, like a bell. Its weak and I miss it with the background music.

Feature request: A hosting session and friends of the host who are NTC premium members to join the session would be absolutely great. Nike will get more subscribers and generate revenue with the premium subscription.",App Store (AU),Nike,5831536191.0
Seems good but can figure out how to change from miles to KM?,App Store (GB),Under Armour,5833516653.0
Ideal using with the kids. When they can see how far they have travelled and how long it’s taken them. Constantly trying to better their times.,App Store (GB),Under Armour,5834117290.0
When I put my details in it literally doesn’t let me login,App Store (GB),Under Armour,5835617669.0
Love the workouts hard but will get there!,App Store (AU),Nike,5838299328.0
When prompted to finish a creating an account i have a message pop up saying unable to create an account none stop. Haven’t been able to do far was wondering if u can help me fix this e,App Store (GB),Under Armour,5838351177.0
"I am a sprinter and even with shoes connected the cadence, ground contact time and speeds are very off which is disappointing. Rest of the app maps wise is good",App Store (GB),Under Armour,5838380715.0
Just started using it and I love it,App Store (GB),Under Armour,5839442152.0
The red line goes kind of wonky and not on the line I walked,App Store (CA),Under Armour,5839570713.0
"L’app est plutôt bonne mais le choix des options de paiement est restreint, avoir l’option de payer sur facture papier ou par TWINT serait un upgrade intéressant.",App Store (CH),Adidas,5839796451.0
"Bonjour, l’app a toujours bien fonctionné, mais se matin j’avais un message qui me disait que l’app était « obsolète »... ça me ramenait à faire une mise à jour sur l’app dans apple store ce que j’ai fais, mais rien ne fonctionne... est-ce que ça va être réglé bientôt ? L’app calcule mes sorties, mais ne fait plus le résumé 😢",App Store (CA),Under Armour,5839873764.0
this app was brilliant at first however i noticed things were going wrong after the app deleted a run i had done. i logged on today to check progress to find all my runs have been deleted and i have no way of knowing what my personal bests and achievements were.,App Store (GB),Under Armour,5840181024.0
"First time I used it was brilliant, did exactly what it said it should. 

Second ride of the week, stopped recording! Now it won’t load, I’ve offloaded it, deleted it, reinstalled and still can’t load any routes. 

So then downloaded mapmyride yesterday and servers were down. Tried again today, servers still down! 

Going to have to try out strava instead.",App Store (GB),Under Armour,5840418577.0
